"id","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
14336542,367640910,"2023-05-25 17:09:16",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14338321,367640910,"2023-05-25 11:55:55",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14346025,367640910,"2023-05-25 11:57:04",29.69104,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14347270,367640910,"2023-05-25 17:05:54",29.69096,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14355148,367640910,"2023-05-25 17:11:34",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14360223,367640910,"2023-05-25 17:13:55",29.69095,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14360331,367640910,"2023-05-25 17:10:25",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14368643,367640910,"2023-05-25 17:12:44",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14386718,367640910,"2023-05-25 17:17:15",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14391744,367640910,"2023-05-25 17:18:26",29.69094,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14398744,367640910,"2023-05-25 17:19:35",29.69094,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14398786,367640910,"2023-05-25 12:04:35",29.69097,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14399567,367640910,"2023-05-25 17:20:46",29.69095,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14422130,367640910,"2023-05-25 17:23:05",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14422314,367640910,"2023-05-25 12:09:15",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14430202,367640910,"2023-05-25 17:25:26",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14434920,367640910,"2023-05-25 17:26:34",29.691,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14448282,367640910,"2023-05-25 17:27:45",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14456207,367640910,"2023-05-25 17:30:04",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14461011,367640910,"2023-05-25 17:31:14",29.69096,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14471230,367640910,"2023-05-25 06:34:05",29.69097,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14475217,367640910,"2023-05-25 17:32:25",29.691,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14475935,367640910,"2023-05-25 17:33:34",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14482426,367640910,"2023-05-25 17:34:45",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14494945,367640910,"2023-05-25 17:35:54",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14516959,367640910,"2023-05-25 17:38:25",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14520806,367640910,"2023-05-25 17:40:45",29.691,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14522760,367640910,"2023-05-25 12:19:44",29.69101,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14529303,367640910,"2023-05-25 17:41:55",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14531930,367640910,"2023-05-25 17:42:56",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14536392,367640910,"2023-05-25 17:44:14",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14550148,367640910,"2023-05-25 17:45:16",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14555423,367640910,"2023-05-25 12:24:06",29.69095,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14567929,367640910,"2023-05-25 17:47:35",29.69096,-91.09845,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14568092,367640910,"2023-05-25 17:48:44",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14575946,367640910,"2023-05-25 17:49:56",29.69106,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14583276,367640910,"2023-05-25 17:52:14",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14615667,367640910,"2023-05-25 17:57:05",29.69103,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14621771,367640910,"2023-05-25 17:58:15",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14626352,367640910,"2023-05-25 12:33:25",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14626426,367640910,"2023-05-25 18:00:05",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14631724,367640910,"2023-05-25 18:01:14",29.69108,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14637839,367640910,"2023-05-25 12:35:56",29.69097,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14637911,367640910,"2023-05-25 18:02:15",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14645121,367640910,"2023-05-25 18:04:34",29.69103,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14660396,367640910,"2023-05-25 18:06:54",29.69105,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14673945,367640910,"2023-05-25 18:07:55",29.69104,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14683381,367640910,"2023-05-25 18:09:06",29.69104,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14687660,367640910,"2023-05-25 18:11:25",29.69102,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14687687,367640910,"2023-05-25 18:10:15",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14700425,367640910,"2023-05-25 18:13:45",29.69109,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14702605,367640910,"2023-05-25 18:12:35",29.69108,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14702631,367640910,"2023-05-25 18:14:55",29.69106,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14707877,367640910,"2023-05-25 18:16:05",29.69107,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14710258,367640910,"2023-05-25 12:45:14",29.69096,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14727655,367640910,"2023-05-25 18:18:24",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14738501,367640910,"2023-05-25 12:51:14",29.69092,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14742143,367640910,"2023-05-25 18:19:35",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14751923,367640910,"2023-05-25 18:23:06",29.69103,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14759782,367640910,"2023-05-25 18:24:14",29.69104,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14772938,367640910,"2023-05-25 18:26:25",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14799204,367640910,"2023-05-25 18:32:15",29.69104,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14808284,367640910,"2023-05-25 18:31:05",29.69105,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14813028,367640910,"2023-05-25 06:47:44",29.69094,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14813414,367640910,"2023-05-25 18:33:24",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14817571,367640910,"2023-05-25 18:34:35",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14825302,367640910,"2023-05-25 18:35:44",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14835764,367640910,"2023-05-25 18:37:55",29.69106,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14847252,367640910,"2023-05-25 18:36:45",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14862231,367640910,"2023-05-25 18:40:05",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14867917,367640910,"2023-05-25 18:41:16",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14872538,367640910,"2023-05-25 18:42:26",29.69095,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14873930,367640910,"2023-05-25 13:15:05",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14874690,367640910,"2023-05-25 18:45:46",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14878069,367640910,"2023-05-25 06:48:54",29.69095,-91.09847,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14886473,367640910,"2023-05-25 18:43:34",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14886491,367640910,"2023-05-25 18:46:54",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14889489,367640910,"2023-05-25 18:48:04",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14896796,367640910,"2023-05-25 18:44:45",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14901706,367640910,"2023-05-25 18:50:24",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14913226,367640910,"2023-05-25 18:51:34",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14918542,367640910,"2023-05-25 18:52:46",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14927758,367640910,"2023-05-25 13:22:15",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14945598,367640910,"2023-05-25 18:53:55",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14962356,367640910,"2023-05-25 19:00:04",29.69108,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14964604,367640910,"2023-05-25 19:01:14",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14978441,367640910,"2023-05-25 19:04:45",29.69114,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14978443,367640910,"2023-05-25 13:30:14",29.69094,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14982883,367640910,"2023-05-25 06:53:25",29.69101,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14992257,367640910,"2023-05-25 13:33:46",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
14993307,367640910,"2023-05-25 19:02:25",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15004374,367640910,"2023-05-25 19:09:25",29.69107,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15011085,367640910,"2023-05-25 19:05:56",29.69106,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15014429,367640910,"2023-05-25 19:10:34",29.69096,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15022802,367640910,"2023-05-25 19:11:44",29.69113,-91.09836,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15022963,367640910,"2023-05-25 19:14:06",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15026331,367640910,"2023-05-25 19:08:14",29.69112,-91.09836,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15053123,367640910,"2023-05-25 19:17:35",29.69098,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15054245,367640910,"2023-05-25 19:12:55",29.69105,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15054291,367640910,"2023-05-25 19:18:44",29.69098,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15060147,367640910,"2023-05-25 19:20:54",29.69098,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15063803,367640910,"2023-05-25 19:22:15",29.691,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15071418,367640910,"2023-05-25 19:23:25",29.691,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15085206,367640910,"2023-05-25 13:46:35",29.69093,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15086832,367640910,"2023-05-25 19:26:54",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15099315,367640910,"2023-05-25 19:24:35",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15107085,367640910,"2023-05-25 13:50:05",29.69094,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15122076,367640910,"2023-05-25 19:31:25",29.69108,-91.09835,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15122089,367640910,"2023-05-25 19:32:35",29.69103,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15127279,367640910,"2023-05-25 19:30:14",29.69101,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15127517,367640910,"2023-05-25 19:33:45",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15127522,367640910,"2023-05-25 19:29:04",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15147599,367640910,"2023-05-25 19:34:54",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15167810,367640910,"2023-05-25 19:37:04",29.69106,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15171340,367640910,"2023-05-25 19:41:45",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15175907,367640910,"2023-05-25 19:38:15",29.69106,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15180705,367640910,"2023-05-25 19:39:25",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15189233,367640910,"2023-05-25 19:45:15",29.69094,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15202946,367640910,"2023-05-25 19:42:54",29.69094,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15224216,367640910,"2023-05-25 19:46:25",29.691,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15236651,367640910,"2023-05-25 19:48:35",29.69098,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15236760,367640910,"2023-05-25 14:08:04",29.69101,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15242286,367640910,"2023-05-25 19:49:45",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15245527,367640910,"2023-05-25 19:55:14",29.69103,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15254000,367640910,"2023-05-25 19:58:45",29.69105,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15254029,367640910,"2023-05-25 19:53:05",29.69101,-91.09836,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15263799,367640910,"2023-05-25 14:12:46",29.69111,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15268284,367640910,"2023-05-25 19:50:55",29.69095,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15277993,367640910,"2023-05-25 20:01:35",29.69101,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15281790,367640910,"2023-05-25 19:54:06",29.69099,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15301289,367640910,"2023-05-25 19:56:25",29.69103,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15303638,367640910,"2023-05-25 07:10:45",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15309820,367640910,"2023-05-25 20:00:25",29.69102,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15326530,367640910,"2023-05-25 20:09:44",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15329330,367640910,"2023-05-25 20:03:55",29.69102,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15336163,367640910,"2023-05-25 20:05:04",29.691,-91.09836,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15341458,367640910,"2023-05-25 20:07:26",29.69104,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15352245,367640910,"2023-05-25 20:06:14",29.69104,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15356491,367640910,"2023-05-25 20:08:36",29.69102,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15359245,367640910,"2023-05-25 20:17:55",29.69102,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15365285,367640910,"2023-05-25 20:15:34",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15367671,367640910,"2023-05-25 20:12:05",29.69106,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15370798,367640910,"2023-05-25 20:10:55",29.69099,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15380352,367640910,"2023-05-25 20:21:25",29.69104,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15383052,367640910,"2023-05-25 20:13:15",29.69105,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15385716,367640910,"2023-05-25 20:14:24",29.69103,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15390426,367640910,"2023-05-25 20:23:45",29.69103,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15392814,367640910,"2023-05-25 07:21:15",29.69093,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15398090,367640910,"2023-05-25 20:24:55",29.69103,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15408850,367640910,"2023-05-25 20:25:56",29.69104,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15424760,367640910,"2023-05-25 20:28:15",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15425923,367640910,"2023-05-25 14:32:56",29.69095,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15431721,367640910,"2023-05-25 20:22:35",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15441278,367640910,"2023-05-25 20:27:05",29.69103,-91.09835,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15449964,367640910,"2023-05-25 14:37:35",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15456861,367640910,"2023-05-25 20:29:25",29.69099,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15460367,367640910,"2023-05-25 14:39:55",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15469461,367640910,"2023-05-25 20:31:35",29.69096,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15474041,367640910,"2023-05-25 20:30:34",29.69102,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15484638,367640910,"2023-05-25 20:32:44",29.69097,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15487991,367640910,"2023-05-25 20:34:56",29.691,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15488080,367640910,"2023-05-25 20:33:45",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15493708,367640910,"2023-05-25 20:36:06",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15495766,367640910,"2023-05-25 20:40:44",29.69104,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15500733,367640910,"2023-05-25 20:41:45",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15512048,367640910,"2023-05-25 20:38:25",29.691,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15513341,367640910,"2023-05-25 07:24:45",29.69096,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15513352,367640910,"2023-05-25 20:45:04",29.69101,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15513358,367640910,"2023-05-25 20:39:35",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15526894,367640910,"2023-05-25 20:42:46",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15526909,367640910,"2023-05-25 20:48:24",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15528914,367640910,"2023-05-25 20:37:15",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15534046,367640910,"2023-05-25 07:30:25",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15545016,367640910,"2023-05-25 20:47:15",29.69099,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15550884,367640910,"2023-05-25 20:51:54",29.69093,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15569767,367640910,"2023-05-25 20:49:35",29.69101,-91.09845,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15574554,367640910,"2023-05-25 20:57:35",29.69105,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
15574569,367640910,"2023-05-25 20:55:25",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
